tag,orient_x,orient_y,orient_z,orient_w,P_x,P_y,P_z,pscale
Woods,0.14475195109844208,0.24086366593837738,0.03635551407933235,0.9590150713920593,195.2594451904297,40.784400939941406,-115.9857177734375,1.4212133884429932
Woods,-0.0015002830186858773,0.9937126040458679,-0.013413644395768642,0.1111442893743515,-235.66004943847656,58.03919982910156,-230.8843994140625,1.0682158470153809
Woods,0.0013858516467735171,0.9491925239562988,-0.0041804444044828415,-0.3146650791168213,-191.66326904296875,40.784400939941406,70.2785873413086,0.5706377029418945
Woods,0.1671910136938095,-0.8075935244560242,0.1378031224012375,0.5484979748725891,30.135452270507812,58.01018524169922,-153.83160400390625,1.3626704216003418
Woods,0.2059766799211502,0.4932013154029846,-0.06964659690856934,0.8423036336898804,-189.68162536621094,40.48453140258789,130.8575897216797,1.4768028259277344
Woods,-0.1564946472644806,0.9452399611473083,-0.2614479660987854,0.1169436126947403,59.47697067260742,41.7629280090332,105.77189636230469,1.3504130840301514
Woods,-0.12276139855384827,0.9466170072555542,-0.26724758744239807,-0.13200245797634125,160.9174041748047,41.20505142211914,50.393463134765625,1.349100112915039
Woods,0.1640796661376953,0.6951414346694946,-0.1019827127456665,0.692427396774292,-71.49118041992188,40.86320114135742,-238.25291442871094,1.2563103437423706
Woods,0.1462576687335968,-0.5165133476257324,0.23909980058670044,0.8091068863868713,24.98996353149414,41.24686050415039,-187.457763671875,1.0554946660995483
Woods,0.13621002435684204,0.13018693029880524,-0.14412198960781097,0.9714561104774475,137.1280517578125,62.990936279296875,-279.3739318847656,0.7201142311096191
Woods,0.10813293606042862,0.45241639018058777,-0.26789340376853943,0.8437178134918213,-0.34806132316589355,40.279571533203125,-91.25328063964844,0.7809686660766602
Woods,0.3469507098197937,0.3871486485004425,-0.021190321072936058,0.8539860248565674,92.76467895507812,43.062889099121094,209.0817108154297,0.9147769212722778
Woods,-0.1606905460357666,0.893161952495575,-0.2628277540206909,-0.3276612162590027,-54.95759963989258,39.998931884765625,-129.46173095703125,0.6193677186965942
Woods,0.07531722635030746,-0.6967431902885437,0.3050537705421448,0.6448398232460022,-87.93124389648438,40.13931655883789,-303.2998962402344,0.6924099922180176
Woods,-0.15880662202835083,0.9007579684257507,-0.06944327801465988,-0.39823752641677856,77.05509948730469,42.35280227661133,234.37142944335938,0.8917133808135986
Woods,-0.004339240957051516,0.9915061593055725,-0.034315891563892365,0.12537585198879242,23.909276962280273,42.35280227661133,-367.3560485839844,0.9802689552307129
Woods,0.07077094167470932,-0.09193223714828491,0.0032871162984520197,0.9932417273521423,-171.94601440429688,42.35280227661133,80.42204284667969,1.235995888710022
Woods,0.0,-0.13441964983940125,0.0,0.9909244775772095,195.2635040283203,59.608001708984375,4.077434539794922,0.7469158172607422
Woods,0.09712923318147659,0.9022471904754639,-0.31421196460723877,-0.27890270948410034,-11.812954902648926,19.5875301361084,-382.8377380371094,0.7168148756027222
Woods,0.11965062469244003,-0.6966561675071716,0.11369282007217407,0.6981603503227234,-88.72762298583984,54.902000427246094,68.0475845336914,1.418053150177002
Woods,0.17655737698078156,-0.4045807719230652,0.09470262378454208,0.8922854661941528,19.014240264892578,42.476341247558594,-126.6302490234375,0.8231300115585327
Woods,0.24710239470005035,0.36483508348464966,-0.12439210712909698,0.8890232443809509,227.3328857421875,42.62070846557617,-169.08770751953125,0.6099227666854858
Woods,0.0,0.23148001730442047,0.0,0.9728396534919739,50.09746551513672,59.608001708984375,177.22702026367188,0.789299488067627
Woods,-0.07981321215629578,0.9049573540687561,-0.32325479388237,-0.26493093371391296,-139.43055725097656,40.05580520629883,-23.481904983520508,0.7263690233230591
Woods,0.06656976789236069,-0.3017473816871643,-0.02112610451877117,0.9508263468742371,-61.56912612915039,40.784400939941406,89.50150299072266,0.7754690647125244
Woods,0.10304504632949829,-0.7043526768684387,0.008741375990211964,0.7022767066955566,-22.891075134277344,59.608001708984375,24.968564987182617,1.0907421112060547
Woods,0.1000111773610115,-0.8000442385673523,0.258201539516449,0.5322207808494568,-68.44123077392578,38.64817810058594,-334.31170654296875,1.4627052545547485
Woods,-0.017929017543792725,0.9610411524772644,-0.06423570215702057,0.2682390809059143,-227.0337677001953,58.03919982910156,-326.4983825683594,0.6746501922607422
Woods,0.08100032061338425,0.9179189801216125,-0.2504242956638336,-0.29690301418304443,25.56126594543457,42.71979522705078,-365.7540283203125,1.2076078653335571
Woods,0.06991975009441376,0.29820653796195984,0.021909069269895554,0.9516848921775818,-31.1549015045166,58.03919982910156,-58.95298767089844,0.7534974813461304
Woods,0.1401013731956482,-0.12394800037145615,-0.017680181190371513,0.9821892976760864,-106.67982482910156,59.608001708984375,-167.2606201171875,1.4540677070617676
Woods,0.023054594174027443,-0.3921823799610138,0.053965818136930466,0.9180136919021606,-42.6818733215332,58.03919982910156,-83.04447174072266,0.9665118455886841
Woods,-0.12533274292945862,0.9774949550628662,-0.1670760065317154,0.029680412262678146,-181.4861602783203,19.08434295654297,-391.0408020019531,0.5381516218185425
Woods,-0.17204217612743378,0.9043121933937073,-0.23611833155155182,-0.31123799085617065,-30.843257904052734,57.383514404296875,-206.40272521972656,0.7738223075866699
Woods,0.24278885126113892,0.3727506399154663,0.08175879716873169,0.8918665647506714,-104.99552154541016,58.365474700927734,16.195356369018555,0.6059088706970215
Woods,0.3040251135826111,0.22661475837230682,-0.13867099583148956,0.9148687720298767,-307.3692321777344,41.340614318847656,-109.19180297851562,1.3729149103164673
Woods,-0.0347185917198658,0.9497422575950623,-0.2895021438598633,0.11389800161123276,-132.59866333007812,43.5573616027832,109.89808654785156,0.5585182905197144
Woods,0.03878428414463997,0.9542248845100403,-0.10731543600559235,0.2764670252799988,-103.18863677978516,39.322425842285156,-131.43605041503906,0.9253814220428467
Woods,-0.09966783970594406,0.9265684485435486,-0.22841519117355347,-0.28171563148498535,-291.87255859375,56.38780975341797,-28.429866790771484,0.8506758213043213
Woods,0.08393967896699905,-0.5546354651451111,0.19236886501312256,0.8051880598068237,-239.5154266357422,42.21002197265625,-264.0433349609375,1.0988847017288208
Woods,0.01750810071825981,0.8119273781776428,-0.0344107411801815,0.5824803113937378,-108.26542663574219,59.59191131591797,-9.083211898803711,1.034902811050415
Woods,-0.10073263943195343,0.8940252065658569,-0.2114778608083725,-0.3819017708301544,-282.30389404296875,39.545989990234375,-104.06389617919922,0.7485028505325317
Woods,0.016039008274674416,-0.786297082901001,0.09064918756484985,0.6109520792961121,-252.52017211914062,42.43262481689453,-332.5338134765625,0.9691015481948853
Woods,0.03471970930695534,0.9491828083992004,-0.291687548160553,-0.11298172175884247,-32.532958984375,41.32579040527344,107.11949920654297,0.8374686241149902
Woods,0.16837140917778015,-0.19718307256698608,0.13526083528995514,0.9562815427780151,-145.97836303710938,54.8064079284668,146.0017547607422,0.7322012186050415
Woods,0.05259479209780693,-0.018415367230772972,-0.0009700602968223393,0.9984456896781921,60.593605041503906,59.608001708984375,-136.9757080078125,0.5859392881393433
Woods,0.29585951566696167,0.14348793029785156,0.04500303789973259,0.9433202743530273,-262.8752136230469,19.81739616394043,345.4421081542969,0.6270121335983276
Woods,0.0019047354580834508,0.9847261905670166,-0.010794146917760372,-0.17376476526260376,3.262758255004883,42.35280227661133,-367.1341552734375,0.5472033023834229
Woods,0.0,0.14277565479278564,0.0,0.9897550940513611,-35.78129577636719,58.03919982910156,-193.92617797851562,0.9212149381637573
Woods,0.0,0.33490511775016785,0.0,0.9422518610954285,-146.4134979248047,56.470394134521484,-96.52891540527344,1.350500464439392
Woods,0.18262025713920593,0.2748517394065857,0.053256791085004807,0.9424808025360107,-43.91282653808594,56.468170166015625,-170.89566040039062,0.8952454328536987
Woods,0.22519409656524658,0.17274919152259827,-0.08253344893455505,0.9553185701370239,-167.27626037597656,53.23072052001953,-8.661449432373047,1.1031858921051025
Woods,0.07421328872442245,-0.476398766040802,0.08522672951221466,0.8719363808631897,-30.152976989746094,54.95027542114258,-302.73248291015625,0.6826022863388062
Woods,0.01060882955789566,0.8552514910697937,-0.006426251959055662,0.5180647373199463,-136.9200897216797,42.35280227661133,90.23505401611328,1.0000970363616943
Woods,0.07484003156423569,0.9053556323051453,-0.03443656861782074,0.41658642888069153,-75.76709747314453,40.784400939941406,-210.55528259277344,1.1237379312515259
Woods,0.00834659393876791,0.6775688529014587,-0.009058442898094654,0.7353562116622925,74.49507904052734,40.784400939941406,-231.02178955078125,1.0629442930221558
Woods,0.10699750483036041,-0.753678023815155,0.20872174203395844,0.6139675378799438,-229.2599639892578,44.309139251708984,-276.0830078125,1.3574333190917969
Woods,0.056043099611997604,0.8628292083740234,-0.2601250112056732,-0.42979052662849426,-65.63294982910156,39.6438102722168,-334.3658752441406,1.0771088600158691
Woods,0.13365112245082855,-0.700059175491333,0.13154391944408417,0.6890215873718262,86.90106964111328,56.470394134521484,288.80517578125,1.4376393556594849
Woods,0.0,-0.2699643075466156,0.0,0.9628702998161316,212.46694946289062,59.608001708984375,-56.86044692993164,1.253191351890564
Woods,0.0,-0.15327581763267517,0.0,0.9881834387779236,237.03778076171875,58.03919982910156,-22.19352149963379,1.0024104118347168
Woods,0.08448990434408188,0.5844863057136536,-0.02101246826350689,0.8067191243171692,-17.067224502563477,42.35280227661133,-46.5989990234375,1.4564486742019653
Woods,0.21366824209690094,-0.5419082641601562,0.09694167971611023,0.80702143907547,33.57624816894531,59.332000732421875,-144.39564514160156,1.2902253866195679
Woods,0.1122041717171669,-0.6962673664093018,0.32173776626586914,0.6317489743232727,-191.52662658691406,39.884361267089844,125.92279815673828,1.0177489519119263
Woods,0.05588386952877045,-0.7362774610519409,0.05103811249136925,0.6724341511726379,-86.7510757446289,18.82360076904297,-420.00714111328125,1.254300594329834
Woods,-0.012673754245042801,0.923606812953949,-0.005256847012788057,-0.38309556245803833,-288.81829833984375,42.35280227661133,-291.4583435058594,1.4409452676773071
Woods,0.2738426923751831,0.07995226234197617,0.022850094363093376,0.9581730961799622,-125.48121643066406,38.78410720825195,308.1545104980469,1.4982824325561523
Woods,-0.0035749070812016726,0.9608097672462463,-0.040399305522441864,0.2742255926132202,-121.14793395996094,42.35280227661133,-296.5070495605469,1.3987714052200317
Woods,0.0,0.25246670842170715,0.0,0.9676055908203125,-122.25038146972656,40.784400939941406,-383.91400146484375,1.3200435638427734
Woods,0.12698189914226532,0.5578840970993042,-0.1820208728313446,0.79969322681427,-157.26071166992188,61.20383834838867,276.04229736328125,0.6932955980300903
Woods,0.05689145624637604,0.9372077584266663,-0.18295623362064362,-0.29143089056015015,-128.2330780029297,40.79296875,-381.82525634765625,1.149815320968628
Woods,0.08781461417675018,-0.544461727142334,0.13282528519630432,0.8235335350036621,-296.0694580078125,18.82360076904297,-319.18792724609375,1.1887521743774414
Woods,0.0571599118411541,0.8415221571922302,-0.24167406558990479,0.47975704073905945,7.777094841003418,41.1620979309082,142.50933837890625,1.4882770776748657
Woods,0.09753169864416122,-0.7178797125816345,0.08044364303350449,0.6845911741256714,186.17529296875,58.03919982910156,-230.21450805664062,1.250794529914856
Woods,0.257953405380249,0.11046135425567627,0.02970084734261036,0.9593623876571655,-137.73880004882812,58.37701416015625,74.77474212646484,0.7757219076156616
Woods,0.237838014960289,0.1971891075372696,0.04937806352972984,0.9497954249382019,-22.31839370727539,46.79960250854492,52.08051300048828,1.2568265199661255
Woods,0.03458693251013756,0.13503171503543854,-0.01091067586094141,0.99017733335495,-301.4723205566406,40.77069091796875,272.57769775390625,1.1756742000579834
Woods,0.1897432506084442,-0.17500761151313782,0.20778675377368927,0.9435011744499207,40.564598083496094,61.52728271484375,-143.22503662109375,1.4240224361419678
Woods,0.1378694772720337,-0.4046788513660431,0.23190942406654358,0.8737534284591675,-88.37246704101562,19.220869064331055,-50.18302917480469,1.2567952871322632
Woods,0.15473122894763947,-0.2191908061504364,-0.03523009642958641,0.9626902341842651,-157.34231567382812,56.470394134521484,-73.3656005859375,0.9098430871963501
Woods,0.0,0.2813994586467743,0.0,0.9595907330513,-29.7607479095459,58.03919982910156,38.89727783203125,0.6722469329833984
Woods,-0.026720615103840828,0.9318154454231262,-0.01872425712645054,-0.3614627420902252,-174.7667236328125,43.926239013671875,48.14875030517578,0.744207501411438
Woods,-0.08308028429746628,0.9142681956291199,-0.24160884320735931,0.3143828511238098,56.77658462524414,42.678192138671875,-199.7902069091797,1.2086619138717651
Woods,0.03404949977993965,0.6618556380271912,-0.038474489003419876,0.7478685975074768,234.6690216064453,58.03919982910156,-48.138389587402344,1.329554557800293
Woods,0.10143168270587921,-0.6319542527198792,0.12176371365785599,0.7586297392845154,-173.02691650390625,39.215599060058594,113.97469329833984,0.6722230911254883
Woods,0.0024507336784154177,-0.48280420899391174,0.004445158410817385,0.8757136464118958,13.492584228515625,58.03919982910156,-59.30137634277344,0.8097743988037109
Woods,0.1010991707444191,-0.08300440013408661,-0.008464713580906391,0.9913715720176697,-239.32728576660156,64.3135986328125,52.233219146728516,1.3605965375900269
Woods,0.1413588970899582,0.9723190665245056,-0.183879092335701,0.02831571362912655,163.99496459960938,61.522159576416016,-80.24945831298828,1.2134125232696533
Woods,0.15313462913036346,0.8706483840942383,-0.06846276670694351,0.4624219536781311,-106.52810668945312,39.26897048950195,-109.96595001220703,0.9216079711914062
Woods,0.0,0.16351699829101562,0.0,0.9865404963493347,25.703960418701172,40.784400939941406,-95.49019622802734,1.4555723667144775
Woods,0.285189688205719,0.4475504159927368,-0.09679489582777023,0.8420191407203674,-273.11163330078125,58.87117385864258,-284.75714111328125,0.947441816329956
Woods,0.24121317267417908,0.06959130614995956,0.14930957555770874,0.9563890099525452,-56.196807861328125,19.37569236755371,-21.453201293945312,0.8767132759094238
Woods,-0.026313476264476776,0.9618600010871887,-0.11125730723142624,0.24850493669509888,-234.51837158203125,18.829404830932617,-401.35455322265625,1.446511149406433
Woods,-0.002916797297075391,-0.7182841300964355,0.12438756972551346,0.6845341920852661,-79.6017074584961,56.303001403808594,-277.18121337890625,0.5389813184738159
Woods,0.1257644146680832,-0.413174569606781,0.2626359760761261,0.8628397583961487,-247.72518920898438,57.51318359375,-210.84463500976562,0.8165525197982788
Woods,0.10451041907072067,-0.3800727128982544,-0.04326900467276573,0.9180142283439636,53.31790542602539,61.17640686035156,-138.1107940673828,1.1150544881820679
Woods,0.296866774559021,-0.5958138108253479,0.10889869183301926,0.7382527589797974,-86.20512390136719,19.351961135864258,-47.71113586425781,1.2811954021453857
Woods,0.0,0.3354455828666687,0.0,0.9420595765113831,156.56643676757812,39.215599060058594,167.6807403564453,0.8629027605056763
Woods,-0.03031529299914837,0.9647027850151062,-0.22797644138336182,0.1282818466424942,158.60635375976562,61.369728088378906,-178.4702606201172,1.0169317722320557
Woods,0.09271364659070969,0.9054014086723328,-0.26066458225250244,-0.3220348358154297,-253.37750244140625,41.22644805908203,-385.1916809082031,1.3306934833526611
Woods,0.051898472011089325,0.48515644669532776,-0.09284521639347076,0.8679340481758118,-89.31749725341797,58.03919982910156,-252.67434692382812,0.7787835597991943
Woods,0.28884631395339966,0.34823349118232727,0.07888425886631012,0.888300895690918,-23.61833953857422,44.489410400390625,54.956974029541016,1.2525615692138672
Woods,0.03137238696217537,-0.7871525287628174,0.024529939517378807,0.6154712438583374,46.68086624145508,59.608001708984375,-129.61959838867188,0.5553505420684814
Woods,0.022182663902640343,0.9400690197944641,-0.0623411200940609,-0.33450213074684143,-95.46759796142578,58.03919982910156,-262.8180847167969,0.6022424697875977
Woods,-0.2590000033378601,0.839629054069519,-0.1407301127910614,-0.45622044801712036,-46.579776763916016,40.23712921142578,-222.98216247558594,0.9108222723007202
Woods,0.1866312474012375,0.03489866852760315,-0.16338376700878143,0.9681201577186584,249.99362182617188,41.98857116699219,-2.0165741443634033,0.5111719369888306
Woods,0.0035576727241277695,-0.619271993637085,0.0045106615871191025,0.7851555347442627,84.22142028808594,40.784400939941406,93.00369262695312,1.0556316375732422
Woods,0.20279590785503387,0.5387228727340698,-0.027444930747151375,0.8172504305839539,105.50528717041016,58.30522537231445,-255.5709228515625,1.3843833208084106
Woods,0.08069580048322678,-0.8137780427932739,0.12893220782279968,0.560918927192688,1.4172792434692383,48.69499588012695,-279.9014892578125,0.5687249898910522
Woods,-0.09713616222143173,0.9065313935279846,-0.29675471782684326,-0.28408104181289673,24.57112693786621,39.76594161987305,-98.05850982666016,0.9787346124649048
Woods,-0.06650213897228241,0.8644380569458008,-0.23949824273586273,0.436995267868042,61.364112854003906,42.02077865600586,-380.3329772949219,1.1270307302474976
Woods,0.04620121046900749,0.9918560981750488,-0.11857879161834717,-0.005104559939354658,-3.6789774894714355,40.784400939941406,-98.61722564697266,1.3478620052337646
